Date,Open,High,Low,Close,Adj Close,Volume
2013-09-25,114.9000015258789,115.86000061035156,110.45999908447266,112.80000305175781,49.56341552734375,454900
2013-09-26,114.0,115.19999694824219,113.16000366210938,114.9000015258789,50.48612976074219,24400
2013-09-27,114.0,115.19999694824219,112.80000305175781,114.30000305175781,50.22251892089844,27300
2013-09-30,115.91999816894531,115.91999816894531,112.5,115.19999694824219,50.617950439453125,11400
2013-10-01,113.0999984741211,115.13999938964844,112.5,113.69999694824219,49.95885467529297,6100
2013-10-02,113.0999984741211,113.69999694824219,111.23999786376953,112.31999969482422,49.352508544921875,11200
2013-10-03,112.86000061035156,113.27999877929688,107.45999908447266,109.5,48.11341094970703,25600
2013-10-04,112.5,112.5,107.69999694824219,107.69999694824219,47.322505950927734,8300
2013-10-07,108.36000061035156,111.23999786376953,108.05999755859375,109.86000061035156,48.2716064453125,5100
2013-10-08,112.5,112.5,109.68000030517578,109.68000030517578,48.19251251220703,3000
2013-10-09,111.5999984741211,112.19999694824219,110.0999984741211,111.30000305175781,48.90432357788086,4400
2013-10-10,111.5999984741211,113.04000091552734,110.69999694824219,111.0,48.77248764038086,4500
2013-10-11,109.80000305175781,112.19999694824219,109.73999786376953,110.4000015258789,48.508872985839844,6700
2013-10-14,109.80000305175781,111.18000030517578,108.4800033569336,111.12000274658203,48.82524108886719,4400
2013-10-15,110.94000244140625,111.9000015258789,108.30000305175781,109.26000213623047,48.00795364379883,7300
2013-10-16,109.5,113.4000015258789,108.30000305175781,108.36000061035156,47.61250305175781,7800
2013-10-17,111.0,113.4000015258789,111.0,112.68000030517578,49.510684967041016,8800
2013-10-18,111.0,115.5,110.94000244140625,111.77999877929688,49.115203857421875,19100
2013-10-21,112.19999694824219,116.33999633789062,112.19999694824219,115.26000213623047,50.644309997558594,16900
2013-10-22,114.0,115.08000183105469,112.5,114.66000366210938,50.380680084228516,7600
2013-10-23,115.62000274658203,116.4000015258789,113.58000183105469,115.5,50.74977493286133,6600
2013-10-24,114.05999755859375,116.94000244140625,114.05999755859375,114.66000366210938,50.380680084228516,7700
2013-10-25,114.83999633789062,116.4000015258789,114.83999633789062,115.44000244140625,50.723411560058594,4500
2013-10-28,116.63999938964844,120.0,115.80000305175781,116.16000366210938,51.03974914550781,6800
2013-10-29,116.87999725341797,118.19999694824219,116.5199966430664,117.5999984741211,51.67247772216797,6800
2013-10-30,116.33999633789062,118.26000213623047,113.4000015258789,114.9000015258789,50.48612976074219,6600
2013-10-31,114.77999877929688,115.0199966430664,113.0999984741211,113.0999984741211,49.69523239135742,5100
2013-11-01,113.22000122070312,116.45999908447266,113.16000366210938,114.0,50.09069061279297,1500
2013-11-04,119.58000183105469,119.58000183105469,113.69999694824219,114.05999755859375,50.11703872680664,5700
2013-11-05,116.0999984741211,116.0999984741211,113.69999694824219,114.05999755859375,50.11703872680664,9500
2013-11-06,114.5999984741211,116.04000091552734,112.68000030517578,115.26000213623047,50.644309997558594,4300
2013-11-07,115.55999755859375,116.0999984741211,110.94000244140625,112.13999938964844,49.27341079711914,8800
2013-11-08,111.9000015258789,117.0,111.9000015258789,116.94000244140625,51.382469177246094,2200
2013-11-11,115.80000305175781,117.05999755859375,114.30000305175781,116.4000015258789,51.14521408081055,2500
2013-11-12,116.4000015258789,116.45999908447266,112.86000061035156,114.0,50.09069061279297,5200
2013-11-13,114.4800033569336,116.4000015258789,112.80000305175781,114.9000015258789,50.48612976074219,10700
2013-11-14,115.5,116.4000015258789,114.0,115.19999694824219,50.617950439453125,8800
2013-11-15,115.31999969482422,115.80000305175781,113.94000244140625,114.30000305175781,50.22251892089844,7400
2013-11-18,114.5999984741211,115.08000183105469,114.0,114.0,50.09069061279297,6400
2013-11-19,114.4800033569336,115.80000305175781,114.05999755859375,115.13999938964844,50.59160614013672,5700
2013-11-20,114.9000015258789,115.19999694824219,112.62000274658203,114.9000015258789,50.48612976074219,12500
2013-11-21,114.9000015258789,116.4000015258789,113.58000183105469,116.4000015258789,51.14521408081055,4100
2013-11-22,115.19999694824219,116.4000015258789,115.19999694824219,116.4000015258789,51.14521408081055,3600
2013-11-25,115.80000305175781,117.12000274658203,114.5999984741211,117.0,51.40885925292969,7000
2013-11-26,117.23999786376953,119.16000366210938,117.0,117.18000030517578,51.48793411254883,5700
2013-11-27,117.41999816894531,118.80000305175781,117.30000305175781,118.73999786376953,52.17338562011719,2700
2013-11-29,119.16000366210938,119.69999694824219,118.19999694824219,119.33999633789062,52.43704605102539,2300
2013-12-02,118.91999816894531,119.4000015258789,117.83999633789062,119.4000015258789,52.46341323852539,4000
2013-12-03,119.33999633789062,119.4000015258789,117.95999908447266,119.4000015258789,52.46341323852539,7100
2013-12-04,119.0999984741211,119.4000015258789,118.5,118.73999786376953,52.17338562011719,9500
2013-12-05,118.73999786376953,119.33999633789062,117.9000015258789,119.0999984741211,52.33157730102539,11900
